solver,seed,decision,ego_x,ego_z,ego_angle,ego_speed,action_kind,action_id,v_cmd,omega_cmd,wheel_left,wheel_right,d,phi,v,kappa,tile,d_stop,sigma_stop,stop_hold_progress,duck_present,duck_longitudinal,duck_lateral,duck_active,duck_class,duck_active_state,crossings_started,reward_total,reward_progress,reward_lateral,reward_heading,reward_time,reward_pedestrian,reward_stagnation,reward_stop_approach,reward_steering,reward_events,full_stop,passed_stop,stop_violation,offroad,other_collision,duck_collision,timeout,goal,terminated,truncated,reason,planning_time,model_calls
q_learning,1007,122,1.2836314670313655,1.5691668863672257,0.23562860331775007,0.24298427727768226,macro,0,0.41,1.5,0.3334999978542328,0.48649999499320984,-0.00829454977848722,-0.11012058258137176,0.24498761322830606,2.2024156733152997,CURVE_LEFT,,false,0.0,true,-0.2154062379452873,-0.7479393707147289,false,NONE,false,0,0.2273028168687378,0.24350368733482378,-0.00013759911205560475,-0.006063271354030359,-0.01,0.0,0.0,0.0,0.0,0.0,false,false,false,false,false,false,false,false,false,false,in_progress,7.1917e-5,0
q_learning,1007,123,1.330443597532844,1.5552318704019332,0.34380025510133727,0.24498761322830606,macro,5,0.17,-1.5,0.24650000035762787,0.09350000321865082,-0.013132212075136334,-0.08332036832477327,0.18499521226290142,2.2024156733152997,CURVE_LEFT,,false,0.0,true,-0.17612416507151654,-0.7650606371684144,false,NONE,false,0,0.17053738716540856,0.18435343904226922,-0.00034490998797271304,-0.0034711418888879403,-0.01,0.0,0.0,0.0,0.0,0.0,false,false,false,false,false,false,false,false,false,false,in_progress,5.8313e-5,0
q_learning,1007,124,1.3718380883340864,1.5381393737062496,0.42779199438229737,0.18499521226290142,macro,0,0.41,1.5,0.3334999978542328,0.48649999499320984,-0.014408044362170268,0.010219016619745716,0.19046150052115848,2.2024156733152997,CURVE_LEFT,,false,0.0,true,-0.13365269875378277,-0.7792103349964886,false,NONE,false,0,0.17998415818725771,0.19045155582227957,-0.00041518348468453286,-5.221415033731958e-5,-0.01,0.0,0.0,0.0,0.0,0.0,false,false,false,false,false,false,false,false,false,false,in_progress,5.7964e-5,0
q_learning,1007,125,1.4026638325916985,1.5240598975214765,0.43309452651188285,0.19046150052115848,macro,0,0.41,1.5,0.3334999978542328,0.48649999499320984,-0.01183481300585941,0.10785122321088272,0.22739872637675357,2.2024156733152997,CURVE_LEFT,,false,0.0,true,-0.05188357880126593,-0.7965866967961415,false,NONE,false,0,0.20998140100524473,0.2260774697770539,-0.00028012559776731806,-0.005815943174041824,-0.01,0.0,0.0,0.0,0.0,0.0,false,false,false,false,false,false,false,false,false,false,in_progress,5.8868e-5,0
q_learning,1007,126,1.441219974181219,1.5049394842102175,0.49360135619827666,0.22739872637675357,macro,0,0.41,1.5,0.3334999978542328,0.48649999499320984,-0.0045341903869193425,0.2043727457715074,0.2397682769768974,2.2024156733152997,CURVE_LEFT,,false,0.0,true,0.05249540094328331,-0.8039454633034497,false,NONE,false,0,0.20385310737752096,0.23477833474954324,-4.1117764929663555e-5,-0.0208841096070926,-0.01,0.0,0.0,0.0,0.0,0.0,false,false,false,false,false,false,false,false,false,false,in_progress,5.8575e-5,0
q_learning,1007,127,1.48167885199315,1.4807832342361853,0.5853656607915129,0.2397682769768974,macro,3,0.17,1.5,0.09350000321865082,0.24650000035762787,0.005931518792033799,0.2622808574793878,0.18324477526154928,2.2024156733152997,CURVE_LEFT,,false,0.0,true,0.14021869658752983,-0.798620298106602,false,NONE,false,0,0.13251201573557667,0.17697800566599864,-7.03658303605002e-5,-0.034395624100061466,-0.01,0.0,0.0,0.0,0.0,0.0,false,false,false,false,false,false,false,false,false,false,in_progress,6.6956e-5,0
q_learning,1007,128,1.517282197211902,1.4545890607521905,0.6903754072457201,0.18324477526154928,macro,3,0.17,1.5,0.09350000321865082,0.24650000035762787,0.01359331287556303,0.24961186524754436,0.12920766797712258,2.2024156733152997,CURVE_LEFT,,false,0.0,true,0.189642367166032,-0.7899933169904603,false,NONE,false,0,0.08368071441217402,0.12520331235821902,-0.0003695563098658953,-0.031153041636179123,-0.01,0.0,0.0,0.0,0.0,0.0,false,false,false,false,false,false,false,false,false,false,in_progress,7.0215e-5,0
q_learning,1007,129,1.5389379075884535,1.4347175562061494,0.8009979464995772,0.12920766797712258,macro,3,0.17,1.5,0.09350000321865082,0.24650000035762787,0.0190541285715811,0.2134838613621979,0.11111076281925227,0.0,STRAIGHT,,false,0.0,true,0.22720441031087485,-0.7793696086111251,false,NONE,false,0,0.07507460883986074,0.10858840800216249,-0.0007261196312446863,-0.022787679531057068,-0.01,0.0,0.0,0.0,0.0,0.0,false,false,false,false,false,false,false,false,false,false,in_progress,7.0016e-5,0
q_learning,1007,130,1.5542761664695772,1.4170407168717134,0.9139989223010765,0.11111076281925227,macro,3,0.17,1.5,0.09350000321865082,0.24650000035762787,0.023028407643942636,0.15728090804598965,0.10505014518231949,0.0,STRAIGHT,,false,0.0,true,0.250945250820565,-0.7695026001721177,false,NONE,false,0,0.08032423668628169,0.10375349382139841,-0.0010606151172311913,-0.012368642017885527,-0.01,0.0,0.0,0.0,0.0,0.0,false,false,false,false,false,false,false,false,false,false,in_progress,5.6968e-5,0
q_learning,1007,131,1.5663641667550268,1.3993835304494238,1.0280077671996695,0.10505014518231949,macro,3,0.17,1.5,0.09350000321865082,0.24650000035762787,0.025693760870529297,0.09710617779936571,0.10302045540210249,0.0,STRAIGHT,,false,0.0,true,0.2718295121982915,-0.7579499063809209,false,NONE,false,0,0.0864999720374171,0.10253511561616199,-0.0013203386953438848,-0.004714804883401013,-0.01,0.0,0.0,0.0,0.0,0.0,false,false,false,false,false,false,false,false,false,false,in_progress,5.7721e-5,0
q_learning,1007,132,1.57604108072716,1.3810541982303715,1.1424436994291751,0.10302045540210249,macro,3,0.17,1.5,0.09350000321865082,0.24650000035762787,0.027001030390601706,0.020790627309332763,0.10234071576700443,0.0,STRAIGHT,,false,0.0,true,0.28021410044938155,-0.7485860013863346,false,NONE,false,0,0.09064436179084402,0.1023185981671102,-0.0014581112843083939,-0.00021612509195778664,-0.01,0.0,0.0,0.0,0.0,0.0,false,false,false,false,false,false,false,false,false,false,in_progress,6.9312e-5,0
q_learning,1007,133,1.5834761233018693,1.3619477934736453,1.2570606111020943,0.10234071576700443,macro,1,0.41,0.0,0.4099999964237213,0.4099999964237213,0.026981771525926283,-0.01503620960193002,0.16278024239063277,0.0,STRAIGHT,,false,0.0,true,0.30345218513479255,-0.729484265288642,false,NONE,false,0,0.151192765651272,0.16276184144022315,-0.0014560319893545727,-0.00011304379959658626,-0.01,0.0,0.0,0.0,0.0,0.0,false,false,false,false,false,false,false,false,false,false,in_progress,5.6669e-5,0
q_learning,1007,134,1.5896869747914375,1.3380249680146867,1.3577688802453145,0.16278024239063277,macro,1,0.41,0.0,0.4099999964237213,0.4099999964237213,0.026695610025630614,0.0063985550839546525,0.2181299691350543,0.0,STRAIGHT,,false,0.0,true,0.31238896024502705,-0.7081862496725527,false,NONE,false,0,0.20667972192257977,0.21812550386544208,-0.0014253111892810995,-2.0470753581200966e-5,-0.01,0.0,0.0,0.0,0.0,0.0,false,false,false,false,false,false,false,false,false,false,in_progress,5.8609e-5,0
q_learning,1007,135,1.5970625947208714,1.2987396554048793,1.4043765393761658,0.2181299691350543,macro,1,0.41,0.0,0.4099999964237213,0.4099999964237213,0.028191856312609377,0.058516116035791606,0.23666641702198368,0.0,STRAIGHT,,false,0.0,true,0.31642779220053807,-0.6870101360823953,false,NONE,false,0,0.22295971420479693,0.23626134364745568,-0.0015895615247016263,-0.0017120679179571138,-0.01,0.0,0.0,0.0,0.0,0.0,false,false,false,false,false,false,false,false,false,false,in_progress,8.1801e-5,0
q_learning,1007,136,1.6041843518602485,1.2531830719096715,1.4241266644625175,0.23666641702198368,macro,1,0.41,0.0,0.4099999964237213,0.4099999964237213,0.03208453285754239,0.10346196062498018,0.24287420793370382,0.0,STRAIGHT,,false,0.0,true,0.30887907230344136,-0.5543909420323668,true,CROSSING_FAR,true,1,0.2241644353551656,0.2415754585007215,-0.0020588344973734344,-0.005352188648182475,-0.01,0.0,0.0,0.0,0.0,0.0,false,false,false,false,false,false,false,false,false,false,in_progress,5.7259e-5,0
q_learning,1007,137,1.6109958208941808,1.2055019038260113,1.4324958348564096,0.24287420793370382,macro,6,0.0,0.0,0.0,0.0,0.03714492640525591,0.1347540327248993,0.1413142912398495,0.0,STRAIGHT,,false,0.0,true,0.2868613047694868,-0.42894492640525583,true,CROSSING_NEAR,true,1,0.1181943774718278,0.14003319325494315,-0.002759491115303755,-0.009079324667811616,-0.01,0.0,0.0,0.0,0.0,0.0,false,false,false,false,false,false,false,false,false,false,in_progress,6.2694e-5,0
q_learning,1007,138,1.616644926405256,1.1643613047694867,1.4360422940699973,0.1413142912398495,macro,6,0.0,0.0,0.0,0.0,0.03923819509204041,0.13325121077700097,0.0473258704726901,0.0,STRAIGHT,,false,0.0,true,0.2713370603765861,-0.31103819509204,true,CROSSING_NEAR,true,1,0.024949120936338942,0.04690633543126936,-0.003079271908162048,-0.00887794258676837,-0.01,0.0,0.0,0.0,0.0,0.0,false,false,false,false,false,false,false,false,false,false,in_progress,6.1084e-5,0
q_learning,1007,139,1.6187381950920403,1.148837060376586,1.4375451160178954,0.0473258704726901,macro,6,0.0,0.0,0.0,0.0,0.03993358121761226,0.13261438580001217,0.01584933828160079,0.0,STRAIGHT,,false,0.0,true,0.2661372638477033,-0.19173358121761175,true,CROSSING_NEAR,true,1,-0.006272494856941991,0.015710174621342513,-0.003189381817727269,-0.008793287660557234,-0.01,0.0,0.0,0.0,0.0,0.0,false,false,false,false,false,false,false,false,false,false,in_progress,5.4305e-5,0
q_learning,1007,140,1.6194335812176122,1.1436372638477033,1.4381819409948842,0.01584933828160079,macro,6,0.0,0.0,0.0,0.0,0.04016566338673555,0.132344529446182,0.00530791132317262,0.0,STRAIGHT,,false,0.0,true,0.26439575552217387,-0.07196566338673493,true,CROSSING_NEAR,true,1,-0.016722603367352634,0.005261494900406131,-0.0032265610305930977,-0.008757537237165667,-0.01,0.0,0.0,0.0,0.0,0.0,false,false,false,false,false,false,false,false,false,false,in_progress,6.7917e-5,0
q_learning,1007,141,1.6196656633867355,1.1418957555221738,1.438451797348715,0.00530791132317262,macro,6,0.0,0.0,0.0,0.0,0.040243273523615564,0.13223017706627493,0.0017776087625855422,0.0,STRAIGHT,,false,0.0,true,0.2638125127635691,0.04795672647638516,true,CROSSING_NEAR,true,1,-0.02021936118257641,0.0017620908087058735,-0.003239042127793075,-0.00874240986348921,-0.01,0.0,0.0,0.0,0.0,0.0,false,false,false,false,false,false,false,false,false,false,in_progress,5.8137e-5,0
q_learning,1007,142,1.6197432735236155,1.141312512763569,1.438566149728622,0.0017776087625855422,macro,6,0.0,0.0,0.0,0.0,0.0402692488637959,0.13218171992748667,0.0005953175779154024,0.0,STRAIGHT,,false,0.0,true,0.2636171837970096,0.16793075113620493,true,CROSSING_NEAR,true,1,-0.021389103900348056,0.0005901244492548628,-0.0032432248081086554,-0.008736003541494263,-0.01,0.0,0.0,0.0,0.0,0.0,false,false,false,false,false,false,false,false,false,false,in_progress,0.012481216,0
q_learning,1007,143,1.6197692488637958,1.1411171837970095,1.43861460686741,0.0005953175779154024,macro,6,0.0,0.0,0.0,0.0,0.04027794566249199,0.1321611860802557,0.00019937065233310123,0.0,STRAIGHT,,false,0.0,true,0.26355176821680404,0.2279220543375089,false,SIDE_NEAR,false,1,-0.021780283343083708,0.000197632023567594,-0.0032446258135813144,-0.008733289553069987,-0.01,0.0,0.0,0.0,0.0,0.0,false,false,false,false,false,false,false,false,false,false,in_progress,1.9903e-5,0
q_learning,1007,144,1.619777945662492,1.141051768216804,1.438635140714641,0.00019937065233310123,macro,3,0.17,1.5,0.09350000321865082,0.24650000035762787,0.04066020326575703,0.11816715173361055,0.04303891156957702,0.0,STRAIGHT,,false,0.0,true,0.26051569971603694,0.22753979673424385,false,SIDE_NEAR,false,1,0.02245053252712926,0.04273877466077169,-0.003306504259225358,-0.006981737874417069,-0.01,0.0,0.0,0.0,0.0,0.0,false,false,false,false,false,false,false,false,false,false,in_progress,1.919e-5,0
q_learning,1007,145,1.620160203265757,1.1380156997160369,1.4526291750612863,0.04303891156957702,macro,3,0.17,1.5,0.09350000321865082,0.24650000035762787,0.041830455696898916,0.05004502362967964,0.08225342085751483,0.0,STRAIGHT,,false,0.0,true,0.24670372166461707,0.2263695443031022,false,SIDE_NEAR,false,1,0.06739861408365223,0.08215044032632027,-0.003499574047620446,-0.001252252195047597,-0.01,0.0,0.0,0.0,0.0,0.0,false,false,false,false,false,false,false,false,false,false,in_progress,1.8678e-5,0
q_learning,1007,146,1.6213304556968986,1.124203721664617,1.5207513031652176,0.08225342085751483,macro,1,0.41,0.0,0.4099999964237213,0.4099999964237213,0.041860967108776626,-0.030960951760227,0.15605311839674088,0.0,STRAIGHT,,false,0.0,true,0.22421008237917928,0.22633903289122426,false,SIDE_NEAR,false,1,0.14199435822899348,0.15597832963050717,-0.003504681134564157,-0.00047929026694955166,-0.01,0.0,0.0,0.0,0.0,0.0,false,false,false,false,false,false,false,false,false,false,in_progress,1.8469e-5,0
q_learning,1007,147,1.6213609671087765,1.1017100823791792,1.6017572785551237,0.15605311839674088,macro,1,0.41,0.0,0.4099999964237213,0.4099999964237213,0.03976073662130997,-0.06921970915749061,0.21587702859213392,0.0,STRAIGHT,,false,0.0,true,0.1850392159824863,0.2284392633786907,false,SIDE_NEAR,false,1,0.1998025454771147,0.21536006189837686,-0.003161832353338359,-0.0023956840679237945,-0.01,0.0,0.0,0.0,0.0,0.0,false,false,false,false,false,false,false,false,false,false,in_progress,1.8874e-5,0
q_learning,1007,148,1.61926073662131,1.0625392159824862,1.6400160359523877,0.21587702859213392,macro,1,0.41,0.0,0.4099999964237213,0.4099999964237213,0.03616245211965197,-0.08543196393138922,0.235911899764118,0.0,STRAIGHT,,false,0.0,true,0.13932021505516978,0.23203754788034892,false,SIDE_NEAR,false,1,0.21878675143496848,0.23505150755216783,-0.002615445886612242,-0.003649310230587094,-0.01,0.0,0.0,0.0,0.0,0.0,false,false,false,false,false,false,false,false,false,false,in_progress,1.8881e-5,0
q_learning,1007,149,1.6156624521196519,1.0168202150551697,1.6562282907262857,0.235911899764118,macro,1,0.41,0.0,0.4099999964237213,0.4099999964237213,0.031871935352365766,-0.09230195194810895,0.24262151918290656,0.0,STRAIGHT,,false,0.0,true,0.09143038698490558,0.23632806464763512,false,SIDE_NEAR,false,1,0.2252972618010411,0.24158872749396737,-0.0020316405262107654,-0.004259825166715506,-0.01,0.0,0.0,0.0,0.0,0.0,false,false,false,false,false,false,false,false,false,false,in_progress,2.2073e-5,0
q_learning,1007,150,1.6113719353523657,0.9689303869849055,1.663098278743005,0.24262151918290656,macro,1,0.41,0.0,0.4099999964237213,0.4099999964237213,0.027291065981253082,-0.09521312846291712,0.24486855312136274,0.0,STRAIGHT,,false,0.0,true,0.04282027584016068,0.2409089340187478,false,SIDE_NEAR,false,1,0.22773708408813412,0.24375945856876832,-0.0014896045647862185,-0.004532769915847979,-0.01,0.0,0.0,0.0,0.0,0.0,false,false,false,false,false,false,false,false,false,false,in_progress,1.8682e-5,0
q_learning,1008,1,0.5418303485426207,0.4923859045581779,0.27225604969917044,0.0,macro,1,0.41,0.0,0.4099999964237213,0.4099999964237213,0.07825177208119757,-0.06487897017154158,0.07516666601101517,0.0,STRAIGHT,,false,0.0,true,0.31401690562306417,0.4606798957408764,false,SIDE_NEAR,false,0,0.0506572026412932,0.07500852269424847,-0.012246679667695383,-0.002104640385259891,-0.01,0.0,0.0,0.0,0.0,0.0,false,false,false,false,false,false,false,false,false,false,in_progress,1.8645e-5,0
q_learning,1008,2,0.5455599439507471,0.4913446443753331,0.27225604969917044,0.07516666601101517,macro,1,0.41,0.0,0.4099999964237213,0.4099999964237213,0.07350654257556193,-0.23373555985730923,0.1887882606703689,0.0,STRAIGHT,,false,0.0,true,0.3575303712823961,0.40836502148227777,false,SIDE_NEAR,false,0,0.13553214690648804,0.18365472648021874,-0.010806423602825795,-0.027316155970904893,-0.01,0.0,0.0,0.0,0.0,0.0,false,false,false,false,false,false,false,false,false,false,in_progress,1.8734e-5,0
q_learning,1008,3,0.5747083219884973,0.4832067521581016,0.27225604969917044,0.1887882606703689,macro,5,0.17,-1.5,0.24650000035762787,0.09350000321865082,0.06342851312653758,-0.258270716627356,0.16617292898968014,0.0,STRAIGHT,,false,0.0,true,0.33581754092458904,0.40457148687346234,false,SIDE_NEAR,false,0,0.10926325366374319,0.1606614877522339,-0.0080463525548867,-0.033351881533604015,-0.01,0.0,0.0,0.0,0.0,0.0,false,false,false,false,false,false,false,false,false,false,in_progress,1.8586e-5,0
q_learning,1008,4,0.6118824590754111,0.4729285131265375,0.2582707166273558,0.16617292898968014,macro,5,0.17,-1.5,0.24650000035762787,0.09350000321865082,0.057185588002500565,-0.19015227571281612,0.12349050118210277,0.0,STRAIGHT,,false,0.0,true,0.30902707419121045,0.4108144119974994,false,SIDE_NEAR,false,0,0.0866453154051015,0.12126464233486639,-0.006540382950383473,-0.01807894397938142,-0.01,0.0,0.0,0.0,0.0,0.0,false,false,false,false,false,false,false,false,false,false,in_progress,1.846e-5,0
q_learning,1008,5,0.6386729258087896,0.4666855880025005,0.19015227571281632,0.12349050118210277,macro,4,0.17,0.0,0.17000000178813934,0.17000000178813934,0.05387520190333933,-0.10247252957115402,0.10919678720309055,0.0,STRAIGHT,,false,0.0,true,0.2864943736372937,0.41412479809666064,false,SIDE_NEAR,false,0,0.08756858734432092,0.1086239717629276,-0.005805074760251156,-0.0052503096583555176,-0.01,0.0,0.0,0.0,0.0,0.0,false,false,false,false,false,false,false,false,false,false,in_progress,1.881e-5,0
q_learning,1008,6,0.6612056263627064,0.46337520190333925,0.1024725295711543,0.10919678720309055,macro,1,0.41,0.0,0.4099999964237213,0.4099999964237213,0.05197615239044523,-0.05704034858625069,0.1650768979647274,0.0,STRAIGHT,,false,0.0,true,0.26108066503949895,0.41602384760955474,false,SIDE_NEAR,false,0,0.14777858204048602,0.1648084235585361,-0.005403040834629571,-0.0016268006834204956,-0.01,0.0,0.0,0.0,0.0,0.0,false,false,false,false,false,false,false,false,false,false,in_progress,1.8603e-5,0
q_learning,1008,7,0.6866193349605011,0.46147615239044515,0.05704034858625142,0.1650768979647274,macro,1,0.41,0.0,0.4099999964237213,0.4099999964237213,0.05013761011030593,-0.03778833563107471,0.21889903302158406,0.0,STRAIGHT,,false,0.0,true,0.22089363311129126,0.417862389889694,false,SIDE_NEAR,false,0,0.20300122322195707,0.21874276227198658,-0.005027559895146103,-0.0007139791548833753,-0.01,0.0,0.0,0.0,0.0,0.0,false,false,false,false,false,false,false,false,false,false,in_progress,1.8231e-5,0
q_learning,1008,8,0.7268063668887088,0.4596376101103059,0.03778833563107484,0.21889903302158406,macro,1,0.41,0.0,0.4099999964237213,0.4099999964237213,0.048608690076345995,-0.029630241637096353,0.2369239456467965,0.0,STRAIGHT,,false,0.0,true,0.17472321395066176,0.4193913099236539,false,SIDE_NEAR,false,0,0.22165536431065055,0.23681994942226342,-0.004725609501876516,-0.0004389756097363592,-0.01,0.0,0.0,0.0,0.0,0.0,false,false,false,false,false,false,false,false,false,false,in_progress,1.8706e-5,0
q_learning,1008,9,0.7729767860493383,0.458108690076346,0.029630241637096207,0.2369239456467965,macro,1,0.41,0.0,0.4099999964237213,0.4099999964237213,0.04727591564244099,-0.02617322663458352,0.2429604476014618,0.0,STRAIGHT,,false,0.0,true,0.12654775271730262,0.42072408435755904,false,SIDE_NEAR,false,0,0.2280646905117716,0.24287723380766665,-0.004470024399662394,-0.00034251889623263605,-0.01,0.0,0.0,0.0,0.0,0.0,false,false,false,false,false,false,false,false,false,false,in_progress,1.8759e-5,0
q_learning,1008,10,0.8211522472826974,0.4567759156424409,0.02617322663458475,0.2429604476014618,macro,1,0.41,0.0,0.4099999964237213,0.4099999964237213,0.04603789496572608,-0.024708306919709943,0.24498205886277646,0.0,STRAIGHT,,false,0.0,true,0.07770037856873563,0.4219621050342739,false,SIDE_NEAR,false,0,0.2303630560797648,0.24490728184093455,-0.004238975545750453,-0.0003052502154192931,-0.01,0.0,0.0,0.0,0.0,0.0,false,false,false,false,false,false,false,false,false,false,in_progress,1.9919e-5,0
q_learning,1008,11,0.8699996214312644,0.45553789496572605,0.024708306919708933,0.24498205886277646,macro,1,0.41,0.0,0.4099999964237213,0.4099999964237213,0.04484248779164335,-0.02408754311929822,0.2456590921890207,-5.145315985679833,CURVE_RIGHT,,false,0.0,true,0.028627776511150727,0.4231575122083566,false,SIDE_NEAR,false,0,0.2312760264471086,0.24558782873655802,-0.0040216974226873654,-0.0002901048667620255,-0.01,0.0,0.0,0.0,0.0,0.0,false,false,false,false,false,false,false,false,false,false,in_progress,2.4231e-5,0
q_learning,1008,12,0.9190722234888493,0.4543424877916433,0.024087543119299382,0.2456590921890207,macro,5,0.17,-1.5,0.24650000035762787,0.09350000321865082,0.043762410880688885,-0.016514492870375257,0.20188563725282732,-5.145315985679833,CURVE_RIGHT,,false,0.0,true,-0.018255246214034234,0.4242375891193111,false,NONE,false,0,0.18789144644797992,0.20185810789754324,-0.0038302972121804736,-0.0001363642373828376,-0.01,0.0,0.0,0.0,0.0,0.0,false,false,false,false,false,false,false,false,false,false,in_progress,1.8942e-5,0
q_learning,1008,13,0.9659552462140343,0.45326241088068886,0.016514492870373737,0.20188563725282732,macro,5,0.17,-1.5,0.24650000035762787,0.09350000321865082,0.044028724421143695,0.04454133069309947,0.13545060194604383,-5.145315985679833,CURVE_RIGHT,,false,0.0,true,-0.0497215561490793,0.4239712755788563,false,NONE,false,0,0.1204472396742569,0.13531626189251894,-0.0038770571483060304,-0.0009919650699560226,-0.01,0.0,0.0,0.0,0.0,0.0,false,false,false,false,false,false,false,false,false,false,in_progress,1.9316e-5,0
q_learning,1008,14,0.9974215561490793,0.45352872442114367,-0.04454133069309843,0.13545060194604383,macro,5,0.17,-1.5,0.24650000035762787,0.09350000321865082,0.04614070064830006,0.1365382729674824,0.11320156946116826,-5.145315985679833,CURVE_RIGHT,,false,0.0,true,-0.07372839481726438,0.42185929935169986,false,NONE,false,0,0.08856873779052608,0.11214801629562951,-0.004257928512632075,-0.009321349992471365,-0.01,0.0,0.0,0.0,0.0,0.0,false,false,false,false,false,false,false,false,false,false,in_progress,1.8872e-5,0
q_learning,1008,15,1.0214283948172644,0.4556407006483001,-0.13653827296748267,0.11320156946116826,macro,3,0.17,1.5,0.09350000321865082,0.24650000035762787,0.05013888478262207,0.22702660055899782,0.10575149695201212,-5.145315985679833,CURVE_RIGHT,,false,0.0,true,-0.09498928980573244,0.4178611152173779,false,NONE,false,0,0.062239554894871714,0.10303790911004919,-0.005027815534490103,-0.025770538680687374,-0.01,0.0,0.0,0.0,0.0,0.0,false,false,false,false,false,false,false,false,false,false,in_progress,2.1175e-5,0
q_learning,1008,16,1.0426892898057325,0.45963888478262205,-0.22702660055899782,0.10575149695201212,macro,3,0.17,1.5,0.09350000321865082,0.24650000035762787,0.05485490175130242,0.215802203264893,0.103256240012994,-5.145315985679833,CURVE_RIGHT,,false,0.0,true,-0.11526366823282777,0.4131450982486975,false,NONE,false,0,0.06155778853123187,0.10086120449051306,-0.006018120492290083,-0.023285295466991096,-0.01,0.0,0.0,0.0,0.0,0.0,false,false,false,false,false,false,false,false,false,false,in_progress,1.9445e-5,0
q_learning,1008,17,1.0629636682328278,0.46435490175130245,-0.21580220326489297,0.103256240012994,macro,3,0.17,1.5,0.09350000321865082,0.24650000035762787,0.05860028140683532,0.1449214663611377,0.10241993623143561,-5.145315985679833,CURVE_RIGHT,,false,0.0,true,-0.1354541240799402,0.40939971859316465,false,NONE,false,0,0.07397719201139709,0.10134629367944885,-0.006867985961920579,-0.010501115706131183,-0.01,0.0,0.0,0.0,0.0,0.0,false,false,false,false,false,false,false,false,false,false,in_progress,1.8756e-5,0
q_learning,1008,18,1.0831541240799403,0.46810028140683535,-0.14492146636113742,0.10241993623143561,macro,3,0.17,1.5,0.09350000321865082,0.24650000035762787,0.06060287316707047,0.048761189753904116,0.10213969003424224,-5.145315985679833,CURVE_RIGHT,,false,0.0,true,-0.15579451277730585,0.40739712683292956,false,NONE,false,0,0.08348404440398453,0.10201828768930071,-0.0073454164722080596,-0.0011888268131081219,-0.01,0.0,0.0,0.0,0.0,0.0,false,false,false,false,false,false,false,false,false,false,in_progress,1.939e-5,0
q_learning,1008,19,1.103494512777306,0.47010287316707045,-0.04876118975390489,0.10213969003424224,macro,3,0.17,1.5,0.09350000321865082,0.24650000035762787,0.06051866441488274,-0.058111362058295854,0.10204578193841908,-5.145315985679833,CURVE_RIGHT,,false,0.0,true,-0.1762002301843616,0.4074813355851173,false,NONE,false,0,0.08286004698338416,0.10187352966864172,-0.007325017485122389,-0.0016884652001351735,-0.01,0.0,0.0,0.0,0.0,0.0,false,false,false,false,false,false,false,false,false,false,in_progress,1.9782e-5,0
q_learning,1008,20,1.1239002301843617,0.4700186644148827,0.05811136205829669,0.10204578193841908,macro,5,0.17,-1.5,0.24650000035762787,0.09350000321865082,0.058248807102396494,-0.15490327053300468,0.10201544450340874,-5.145315985679833,CURVE_RIGHT,,false,0.0,true,-0.19646993740919502,0.4097511928976035,false,NONE,false,0,0.072010599753589,0.10079395842220401,-0.006785847057704393,-0.011997511610910618,-0.01,0.0,0.0,0.0,0.0,0.0,false,false,false,false,false,false,false,false,false,false,in_progress,2.2439e-5,0
q_learning,1008,21,1.1441699374091951,0.4677488071023965,0.154903270533005,0.10201544450340874,macro,5,0.17,-1.5,0.24650000035762787,0.09350000321865082,0.0550403192117101,-0.1463500331567466,0.1020050793575725,-5.145315985679833,CURVE_RIGHT,,false,0.0,true,-0.21661762181062602,0.4129596807882899,false,NONE,false,0,0.07414659881074515,0.10091463839108944,-0.006058873477853888,-0.010709166102490416,-0.01,0.0,0.0,0.0,0.0,0.0,false,false,false,false,false,false,false,false,false,false,in_progress,2.3305e-5,0
q_learning,1008,22,1.1643176218106261,0.46454031921171013,0.14635003315674686,0.1020050793575725,macro,5,0.17,-1.5,0.24650000035762787,0.09350000321865082,0.0523311694020693,-0.13221390729575205,0.10200093670001434,-5.145315985679833,CURVE_RIGHT,,false,0.0,true,-0.21343050161953803,0.42781606372831105,false,NONE,false,0,0.07689335882993249,0.10111072005311349,-0.005477102581976148,-0.008740258641204859,-0.01,0.0,0.0,0.0,0.0,0.0,false,false,false,false,false,false,false,false,false,false,in_progress,1.8718e-5,0
q_learning,1008,23,1.1845802849537477,0.4622086637000655,0.0766012076917318,0.10200093670001434,macro,5,0.17,-1.5,0.24650000035762787,0.09350000321865082,0.04972821680228285,-0.1253223273744327,0.1019993711599953,-5.145315985679833,CURVE_RIGHT,,false,0.0,true,-0.19473706083057762,0.4485961256536214,false,NONE,false,0,0.07840079994983203,0.10119943391177395,-0.004945791092669693,-0.007852842869272241,-0.01,0.0,0.0,0.0,0.0,0.0,false,false,false,false,false,false,false,false,false,false,in_progress,1.9511e-5,0
q_learning,1008,24,1.2049634453436946,0.4615955320001195,-0.01907941829758335,0.1019993711599953,macro,5,0.17,-1.5,0.24650000035762787,0.09350000321865082,0.047219962277773884,-0.1991317178027566,0.10199879045143931,-5.145315985679833,CURVE_RIGHT,,false,0.0,true,-0.13079204474531383,0.4813697098647196,false,NONE,false,0,0.0656969925219235,0.09998316271449062,-0.0044594496750287775,-0.019826720517538345,-0.01,0.0,0.0,0.0,0.0,0.0,false,false,false,false,false,false,false,false,false,false,in_progress,1.8604e-5,0
